Ticker,close,date,high,low,month,open,volume,sector
RELIANCE,1159.08,2023-10-03 05:30:00,1167.8,1158.0,2023-10,1164.97,8859056,ENERGY
RELIANCE,1157.08,2023-10-04 05:30:00,1159.5,1147.55,2023-10,1154.5,10286386,ENERGY
RELIANCE,1157.05,2023-10-05 05:30:00,1164.7,1154.5,2023-10,1159.63,10953682,ENERGY
RELIANCE,1159.0,2023-10-06 05:30:00,1162.4,1156.03,2023-10,1158.53,5431026,ENERGY
RELIANCE,1149.13,2023-10-09 05:30:00,1155.97,1147.5,2023-10,1154.05,7576878,ENERGY
RELIANCE,1154.2,2023-10-10 05:30:00,1158.95,1151.88,2023-10,1153.28,10236032,ENERGY
RELIANCE,1172.53,2023-10-11 05:30:00,1174.85,1156.5,2023-10,1157.22,9814118,ENERGY
RELIANCE,1174.7,2023-10-12 05:30:00,1179.68,1169.08,2023-10,1171.93,12554450,ENERGY
RELIANCE,1174.65,2023-10-13 05:30:00,1178.75,1164.58,2023-10,1170.0,10150316,ENERGY
RELIANCE,1172.03,2023-10-16 05:30:00,1177.28,1168.0,2023-10,1172.5,5929036,ENERGY
RELIANCE,1177.63,2023-10-17 05:30:00,1179.85,1170.65,2023-10,1178.0,7928180,ENERGY
RELIANCE,1162.0,2023-10-18 05:30:00,1183.5,1160.5,2023-10,1177.63,8918320,ENERGY
RELIANCE,1153.08,2023-10-19 05:30:00,1160.9,1150.5,2023-10,1156.0,12032556,ENERGY
RELIANCE,1149.55,2023-10-20 05:30:00,1157.35,1148.15,2023-10,1150.0,8913312,ENERGY
RELIANCE,1131.6,2023-10-23 05:30:00,1153.13,1127.63,2023-10,1145.0,7853962,ENERGY
RELIANCE,1128.97,2023-10-25 05:30:00,1140.6,1121.5,2023-10,1125.03,11620688,ENERGY
RELIANCE,1113.25,2023-10-26 05:30:00,1129.0,1110.15,2023-10,1125.5,15222534,ENERGY
RELIANCE,1132.9,2023-10-27 05:30:00,1136.75,1117.97,2023-10,1120.0,11771084,ENERGY
RELIANCE,1156.25,2023-10-30 05:30:00,1162.5,1134.97,2023-10,1137.0,16813304,ENERGY
RELIANCE,1143.95,2023-10-31 05:30:00,1164.0,1141.45,2023-10,1164.0,12808438,ENERGY
RELIANCE,1148.7,2023-11-01 05:30:00,1158.75,1137.6,2023-11,1144.58,10309190,ENERGY
RELIANCE,1160.1,2023-11-02 05:30:00,1162.15,1153.97,2023-11,1156.97,10562104,ENERGY
RELIANCE,1159.85,2023-11-03 05:30:00,1167.47,1157.88,2023-11,1163.6,8850156,ENERGY
RELIANCE,1169.5,2023-11-06 05:30:00,1170.0,1162.8,2023-11,1166.15,10647304,ENERGY
RELIANCE,1161.9,2023-11-07 05:30:00,1169.55,1159.78,2023-11,1167.03,6960204,ENERGY
RELIANCE,1167.95,2023-11-08 05:30:00,1170.5,1160.88,2023-11,1166.0,7884494,ENERGY
