Ticker,close,date,high,low,month,open,volume,sector
WIPRO,405.45,2023-10-03 05:30:00,408.1,403.6,2023-10,406.45,2864052,SOFTWARE
WIPRO,404.9,2023-10-04 05:30:00,405.45,400.65,2023-10,402.7,3452935,SOFTWARE
WIPRO,406.8,2023-10-05 05:30:00,410.4,405.0,2023-10,407.95,4062652,SOFTWARE
WIPRO,407.85,2023-10-06 05:30:00,409.8,406.95,2023-10,408.0,3182502,SOFTWARE
WIPRO,405.6,2023-10-09 05:30:00,411.0,403.4,2023-10,404.2,3015225,SOFTWARE
WIPRO,407.75,2023-10-10 05:30:00,408.75,406.2,2023-10,406.4,2564007,SOFTWARE
WIPRO,421.15,2023-10-11 05:30:00,423.95,409.0,2023-10,409.0,9546114,SOFTWARE
WIPRO,417.1,2023-10-12 05:30:00,421.9,414.7,2023-10,421.75,5117199,SOFTWARE
WIPRO,411.05,2023-10-13 05:30:00,414.4,409.05,2023-10,411.9,5457027,SOFTWARE
WIPRO,410.2,2023-10-16 05:30:00,411.9,408.15,2023-10,411.0,2638826,SOFTWARE
WIPRO,411.4,2023-10-17 05:30:00,413.85,411.05,2023-10,411.7,2989694,SOFTWARE
WIPRO,407.45,2023-10-18 05:30:00,413.65,407.0,2023-10,409.0,2440533,SOFTWARE
WIPRO,395.3,2023-10-19 05:30:00,396.75,390.1,2023-10,391.95,12814551,SOFTWARE
WIPRO,391.85,2023-10-20 05:30:00,396.05,391.0,2023-10,395.05,4214668,SOFTWARE
WIPRO,383.15,2023-10-23 05:30:00,393.0,382.2,2023-10,390.85,4418913,SOFTWARE
WIPRO,381.85,2023-10-25 05:30:00,387.7,381.1,2023-10,384.4,3339147,SOFTWARE
WIPRO,378.25,2023-10-26 05:30:00,380.55,375.05,2023-10,378.8,5497791,SOFTWARE
WIPRO,382.35,2023-10-27 05:30:00,384.35,379.05,2023-10,379.05,3101406,SOFTWARE
WIPRO,382.0,2023-10-30 05:30:00,384.35,380.4,2023-10,384.0,2344372,SOFTWARE
WIPRO,381.8,2023-10-31 05:30:00,384.1,379.15,2023-10,383.2,3076768,SOFTWARE
WIPRO,380.95,2023-11-01 05:30:00,385.55,380.15,2023-11,383.85,2120976,SOFTWARE
WIPRO,383.65,2023-11-02 05:30:00,385.15,382.1,2023-11,383.8,2371365,SOFTWARE
WIPRO,383.55,2023-11-03 05:30:00,386.7,382.65,2023-11,386.0,2645764,SOFTWARE
WIPRO,384.65,2023-11-06 05:30:00,386.45,383.0,2023-11,386.0,2469968,SOFTWARE
WIPRO,383.3,2023-11-07 05:30:00,387.0,382.85,2023-11,384.9,2846089,SOFTWARE
WIPRO,382.2,2023-11-08 05:30:00,385.85,381.5,2023-11,384.6,3551026,SOFTWARE
WIPRO,380.85,2023-11-09 05:30:00,384.0,379.7,2023-11,383.0,4615563,SOFTWARE
WIPRO,379.3,2023-11-10 05:30:00,381.8,377.0,2023-11,380.3,5355350,SOFTWARE
WIPRO,382.45,2023-11-12 05:30:00,383.4,381.45,2023-11,383.4,1011662,SOFTWARE
WIPRO,381.65,2023-11-13 05:30:00,382.9,380.0,2023-11,382.6,1792951,SOFTWARE
WIPRO,391.65,2023-11-15 05:30:00,392.25,384.25,2023-11,385.55,5396259,SOFTWARE
WIPRO,397.1,2023-11-16 05:30:00,399.5,389.3,2023-11,391.65,6921788,SOFTWARE
WIPRO,395.4,2023-11-17 05:30:00,399.0,394.5,2023-11,398.0,3943464,SOFTWARE
WIPRO,400.2,2023-11-20 05:30:00,401.1,393.2,2023-11,393.2,4305248,SOFTWARE
WIPRO,400.65,2023-11-21 05:30:00,402.6,400.05,2023-11,402.6,2720124,SOFTWARE
WIPRO,400.25,2023-11-22 05:30:00,402.6,399.1,2023-11,402.5,2659291,SOFTWARE
WIPRO,402.5,2023-11-23 05:30:00,405.0,400.5,2023-11,400.5,4838680,SOFTWARE
WIPRO,396.0,2023-11-24 05:30:00,403.5,395.55,2023-11,402.5,3125283,SOFTWARE
WIPRO,396.85,2023-11-28 05:30:00,398.75,393.1,2023-11,397.0,4072657,SOFTWARE
WIPRO,406.25,2023-11-29 05:30:00,408.55,398.0,2023-11,398.0,7772043,SOFTWARE
