Ticker,close,date,high,low,month,open,volume,sector
INFY,1434.0,2023-10-03 05:30:00,1437.0,1420.3,2023-10,1436.05,4181867,SOFTWARE
INFY,1444.35,2023-10-04 05:30:00,1449.95,1418.2,2023-10,1425.0,4510406,SOFTWARE
INFY,1463.45,2023-10-05 05:30:00,1475.65,1450.2,2023-10,1452.0,7384621,SOFTWARE
INFY,1478.7,2023-10-06 05:30:00,1484.5,1463.3,2023-10,1469.5,3598672,SOFTWARE
INFY,1475.45,2023-10-09 05:30:00,1491.0,1462.2,2023-10,1464.9,3567552,SOFTWARE
INFY,1495.15,2023-10-10 05:30:00,1497.0,1469.1,2023-10,1483.9,5688951,SOFTWARE
INFY,1494.4,2023-10-11 05:30:00,1518.25,1481.45,2023-10,1497.0,7220129,SOFTWARE
INFY,1465.5,2023-10-12 05:30:00,1504.4,1452.0,2023-10,1491.9,11081662,SOFTWARE
INFY,1431.15,2023-10-13 05:30:00,1438.0,1400.0,2023-10,1405.0,17973439,SOFTWARE
INFY,1434.15,2023-10-16 05:30:00,1443.6,1430.0,2023-10,1432.1,4850745,SOFTWARE
INFY,1442.45,2023-10-17 05:30:00,1453.35,1438.05,2023-10,1440.25,3923764,SOFTWARE
INFY,1440.55,2023-10-18 05:30:00,1454.0,1438.35,2023-10,1442.0,4264837,SOFTWARE
INFY,1433.65,2023-10-19 05:30:00,1439.65,1426.1,2023-10,1426.1,6795691,SOFTWARE
INFY,1427.25,2023-10-20 05:30:00,1438.5,1425.25,2023-10,1430.0,3928622,SOFTWARE
INFY,1408.65,2023-10-23 05:30:00,1432.35,1405.25,2023-10,1425.6,2636516,SOFTWARE
INFY,1370.05,2023-10-25 05:30:00,1402.55,1361.3,2023-10,1399.0,6940777,SOFTWARE
INFY,1359.45,2023-10-26 05:30:00,1374.0,1353.1,2023-10,1355.05,6357656,SOFTWARE
INFY,1380.35,2023-10-27 05:30:00,1385.0,1363.65,2023-10,1363.65,4634358,SOFTWARE
INFY,1377.05,2023-10-30 05:30:00,1380.35,1363.1,2023-10,1380.35,2667696,SOFTWARE
INFY,1368.4,2023-10-31 05:30:00,1381.15,1363.0,2023-10,1379.95,3451595,SOFTWARE
INFY,1354.15,2023-11-01 05:30:00,1377.45,1351.65,2023-11,1373.05,3090672,SOFTWARE
INFY,1370.15,2023-11-02 05:30:00,1376.3,1361.65,2023-11,1370.0,3758060,SOFTWARE
INFY,1389.05,2023-11-03 05:30:00,1392.0,1377.75,2023-11,1380.05,3349045,SOFTWARE
INFY,1403.3,2023-11-06 05:30:00,1407.25,1390.8,2023-11,1393.9,2736381,SOFTWARE
INFY,1404.3,2023-11-07 05:30:00,1405.9,1394.85,2023-11,1400.0,2272209,SOFTWARE
INFY,1391.0,2023-11-08 05:30:00,1405.0,1386.45,2023-11,1405.0,3550635,SOFTWARE
INFY,1374.8,2023-11-09 05:30:00,1397.5,1370.05,2023-11,1395.9,5498051,SOFTWARE
INFY,1368.85,2023-11-10 05:30:00,1373.15,1361.0,2023-11,1369.95,2943649,SOFTWARE
INFY,1388.2,2023-11-12 05:30:00,1389.1,1380.05,2023-11,1380.05,572298,SOFTWARE
INFY,1373.55,2023-11-13 05:30:00,1382.45,1370.85,2023-11,1379.85,3462092,SOFTWARE
INFY,1410.5,2023-11-15 05:30:00,1414.0,1393.0,2023-11,1399.0,8551860,SOFTWARE
INFY,1444.9,2023-11-16 05:30:00,1453.4,1410.6,2023-11,1416.1,6673907,SOFTWARE
